Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power
1,302.0,310.6,1325,55.3,192,73272.5
2,299.9,309.2,1683,30.5,13,51331.5
1,302.94498577691803,311.420056892328,1365,50.138110505048786,188,68389.91805361272
2,299.9,310.1,1362,56.3,179,76680.59999999999
1,299.86496241650326,308.8733689112113,1379,53.78224594080751,189,74175.91204450726
1,300.83787657280027,310.14274075649047,1338,53.55232099576782,222,71663.34335924554
1,300.84081238979314,310.08556970593105,1614,32.87722547779308,218,52625.126314410205
2,303.9,313.0,1620,36.6,80,59292.0
1,298.6,309.9,1461,45.7,49,66767.7
1,302.9027705470786,310.8904637949919,1276,52.90154598330639,192,67447.28926865016
1,300.34753624729825,309.7693167833985,1307,64.76104898976776,210,84646.0657303733
2,301.8,309.6,1436,49.0,214,70364.0
0,299.8,309.3,1595,32.1,183,51199.5
1,299.9581685159192,311.01976266292365,1363,58.09505933426908,193,79219.1636391685
1,298.5,308.2,1451,47.5,18,68922.5
1,300.2901976044805,308.91862844291234,1331,61.0,183,81212.8285942783
1,303.7,312.7,1468,43.3,168,63564.399999999994
2,297.3,308.0,1598,29.4,148,46981.2
1,300.0,309.7,1542,47.1,25,72628.2
2,300.8,312.0,1422,50.7,219,72095.40000000001
1,297.0,308.1,1489,44.1,96,65664.90000000001
1,297.9,307.8,1538,38.5,123,59213.0
1,301.5,310.5,1351,52.9,116,71467.9
1,300.49922292044874,309.5992229204487,1537,37.417294971003535,204,57512.374990393364
0,299.08697310148807,309.24636010284144,1619,35.06283526387017,220,56788.857488070455
1,300.2,311.6,1671,28.8,149,48124.8
1,297.9825425518654,308.7382505139863,1363,50.81610449504684,207,69269.0228505545
0,302.1,310.1,1615,29.9,176,48288.5
1,302.4,310.2,1642,28.3,88,46468.6
1,299.2,308.4,1877,23.9,4,44860.299999999996
1,300.7646320638699,310.74147174452037,1570,38.017893120433634,225,59711.157204525814
1,298.1,308.2,1485,40.7,57,60439.50000000001
1,298.4,308.1,1279,53.1,9,67914.90000000001
2,298.5,309.6,1509,47.3,2,71375.7
1,297.9,308.9,1393,40.6,45,56555.8
1,302.9482350476256,311.1367317248757,1374,48.2,70,66240.6615039136
2,301.7,310.6,1691,27.7,105,46840.7
1,297.8,307.9,1447,48.6,46,70324.2
2,299.2,308.5,1594,35.8,160,57065.2
1,302.2393872099514,310.87860725057106,1707,30.403565458238152,217,51922.67411830379
1,298.9,310.0,1378,49.3,18,67935.4
1,303.0,311.2,1800,23.7,61,42660.0
1,301.173848694618,310.84757083739316,1295,58.1285171920673,103,75272.0413204419
2,302.3,311.8,1879,23.0,124,43217.0
0,301.8565663813042,312.17537294792953,1376,55.28253854366482,222,76054.0787747814
1,298.9966007854122,309.4552111463781,1419,56.25400319185121,220,79844.0713184499
1,297.5,308.7,1453,37.6,112,54632.8
1,299.8217003785904,308.98847886889246,1376,50.47401194983219,217,69462.77546895375
1,302.1,311.5,1477,45.4,111,67055.8
2,302.3,311.1,1295,57.1,146,73944.5
1,299.7268531004839,309.49317425124605,1353,53.868100919598355,143,72885.92352936791
2,298.5,308.0,1713,25.8,154,44195.4
1,297.5,309.4,1443,45.4,70,65512.2
1,298.2,308.1,1306,58.3,35,76139.8
1,302.94130418771687,311.1282606738762,1374,48.2,71,66242.51743417804
1,302.2409820732108,310.6307365549081,1347,49.14877240848652,130,66223.38441932945
2,299.1,310.1,1570,30.9,226,48513.0
1,303.4080393510058,311.7712550914081,1349,49.09768657221273,87,66253.24094994518
1,300.4,311.8,1689,30.8,196,52021.200000000004
1,298.7,308.5,1616,30.2,34,48803.2
1,298.743811960753,309.0428976070224,1589,35.95984545416954,214,57140.94513877616
2,300.4,311.5,1476,32.6,144,48117.6
1,302.0,310.9,1546,34.4,7,53182.399999999994
1,302.3,310.1,1388,49.9,48,69261.2
2,300.4,311.7,1478,39.9,185,58972.2
1,299.3805592673544,310.342764037005,1353,48.86673908232945,229,66118.21677802064
0,302.6358892058541,310.3786297352847,1319,54.623002852687065,50,72068.37595104366
1,302.26558713506023,310.64372475670683,1354,52.260566940425726,126,70767.82508606659
0,297.0,307.7,1834,23.8,195,43649.200000000004
1,302.90577685297586,310.9605908971224,1347,57.70962808829311,33,77745.19641300118
2,299.7,309.1,1508,41.2,152,62129.600000000006
1,303.18951716071393,311.38202941836676,1239,54.540098061222615,224,67589.59751661718
2,302.5,311.9,1298,57.5,57,74635.0
0,299.6294134393836,309.6186285116096,1414,61.03774440025685,134,86289.13035972393
1,298.5942888617111,309.23620726245935,1216,64.06767360299294,207,77824.2001101599
1,300.57690890619006,310.3572728298944,1245,64.49445467886274,106,80304.09278541472
1,303.03069685687336,311.2292587788043,1350,51.50431423420719,177,69558.70924035905
0,300.7,310.8,1518,40.1,142,60871.8
2,298.4,308.2,1499,40.0,211,59960.0
1,302.0310677971664,310.45922316430534,1340,47.697087569972574,99,63928.862129963716
2,300.9,311.5,1836,21.8,12,40024.8
1,300.5,310.7,1488,39.4,159,58627.2
1,302.09865273412726,310.42601044940454,1360,44.67129501885002,77,60762.02598405238
1,300.6,309.4,1369,51.6,71,70640.40000000001
1,302.45819944321937,310.930271070641,1372,46.35117134903133,172,63600.75169652033
1,302.4710367602636,310.8484147041054,1326,52.20634118357834,116,69255.12530736787
0,302.33038531342083,310.3207968528759,1295,55.622416784661894,66,72047.40525318588
2,302.4,311.4,1508,41.2,60,62129.600000000006
2,302.2,311.2,1627,33.2,74,54016.4
0,303.04577849661905,311.2322231207738,1327,52.92532902028568,152,70253.45671149399
1,300.0386998897708,309.09202345160287,1366,50.7946823010686,203,69392.19499599024
2,302.31307949834627,310.239072802646,1385,48.69139079603107,91,67477.11654203743
1,303.2887236611152,311.65904997074597,1320,50.721957857784375,77,66958.77676836612
2,303.6,312.0,1435,37.9,98,54386.5
1,300.7508728881902,311.5196508447239,1372,48.01271822204754,201,65882.1858459397
1,303.2660976122916,311.57033541075515,1336,56.80423779846355,183,75930.38678526544
1,301.7346959233541,310.48364891975126,1417,46.01834484310532,216,65237.3128759004
1,301.95218086878833,310.4347872458589,1363,51.96090434394166,154,70853.31628485536
1,302.32612417063564,310.9,1381,45.050963223026166,157,62029.933990373785
1,297.7,308.8,1616,34.2,114,55267.200000000004
1,299.4,309.2,1444,48.2,24,69600.8
1,302.0001342264945,310.4004026794834,1212,55.591543730847896,78,67386.67853006895
1,297.4,308.4,1571,39.4,0,61897.399999999994
1,304.0027112301555,313.1702816402074,1547,34.12974840891216,207,52657.78715821869
1,302.8,312.6,1462,39.4,22,57602.799999999996
1,302.39736012972406,310.89736012972406,1324,61.54868006486204,44,81488.92988590244
1,297.9136948098145,308.1920542214722,1592,36.04437955030522,212,57371.678202809344
1,301.9950327188143,309.9950327188143,1376,48.357450921778536,173,66557.65199269495
1,302.3,311.3,1324,47.8,131,63287.2
1,298.419242022034,309.0855220126578,1410,61.001221989217406,80,86046.80573817955
0,301.2729215133413,312.0364098841289,1355,56.19969476474932,208,76142.09797939275
1,301.9,311.1,1448,46.3,14,67042.4
1,303.4,311.8,1438,58.9,22,84698.2
1,300.4,311.7,1460,39.6,162,57816.0
1,298.3,308.6,1548,40.3,140,62384.399999999994
1,302.12342253154765,310.67657746845236,1360,47.94053518928594,200,65209.50591388097
1,298.5,309.3,1471,44.7,119,65753.7
1,300.7,310.6,1720,30.3,96,52116.0
1,298.31252993414284,308.87308613358243,1358,43.23410583255498,213,58683.791371195
2,300.6,309.4,1367,63.2,45,86394.40000000001
1,302.4997898367997,310.8203362611204,1422,39.998108531197694,88,56710.93101892638
2,297.2,308.2,1405,42.5,204,59712.5
1,298.1,308.1,1616,32.8,65,53004.799999999996
1,302.1313531824793,310.4653053129545,1338,47.70185639142566,61,63826.48980253416
1,300.2,309.7,1275,60.7,15,77392.5
1,303.2064640747712,311.6107926067572,1336,56.810792606757175,187,75951.92132959544
1,301.4,310.5,1647,33.3,85,54845.1
1,298.8590935004167,309.57695267931547,1271,62.97728050125007,198,80013.94846063714
0,302.2405458693998,311.3202729346999,1540,37.00604244685155,209,56964.452475752645
1,303.05282972700365,311.16452756320587,1349,51.129434054599265,8,68973.60653965441
0,303.5927500759711,311.7680000935029,1335,52.57625008765897,74,70208.97299109386
1,301.1,309.8,1519,39.6,167,60152.4
1,302.4328897135675,310.1328897135675,1362,49.45912513064763,120,67372.02380190513
1,298.236291597755,308.2701607438193,1303,59.76452341574274,212,77824.81365193025
2,299.26802717401137,308.97619046445817,1399,61.686394515922004,89,86309.81972554972
1,300.8,310.1,1405,61.2,189,85986.0
1,299.12111948599517,308.8160508093563,1329,53.58479397008352,207,71236.50856948177
2,300.8,310.8,1549,35.5,79,54989.5
1,297.4,308.0,1383,46.2,188,63894.600000000006
2,300.2,310.1,1550,38.7,45,59985.00000000001
2,302.5,310.5,1527,38.8,136,59247.6
1,299.07363924368354,308.88397811274103,1379,52.92636075631645,216,72978.53101660717
1,301.4,310.5,1432,54.3,81,77757.59999999999
1,298.7209384685038,309.3104692342519,1317,44.58300918192785,210,58723.918704392236
1,303.13393599105433,311.1785813214058,1456,47.43922141086248,170,68919.23672841661
1,300.8,311.2,1397,48.7,111,68033.90000000001
1,300.5423490705968,310.14058648431757,1703,27.819996866673588,222,47203.78568513902
1,302.3040859991544,310.73673833262865,1345,56.246953330514664,106,75633.04995914364
1,299.2984739682336,310.39847396823365,1227,63.65572261912384,198,77886.10159341073
2,299.0,310.3,1662,33.6,67,55843.200000000004
1,302.9975648788911,311.3256087802772,1338,52.49756487889112,174,70271.73055903977
2,298.3,308.9,1363,46.1,5,62834.3
1,302.1,311.0,1740,30.8,182,53592.0
0,296.1,306.8,1645,31.0,41,50995.0
2,303.9,313.1,1473,42.8,97,63044.399999999994
1,299.0,310.3,1431,39.9,157,57096.9
0,302.6,310.4,1409,53.3,52,75099.7
2,297.9,309.1,1558,39.2,59,61073.600000000006
1,302.24841223929036,310.4122228649935,1416,43.25062931934236,181,60985.55080286758
1,298.1,310.0,1534,33.7,47,51695.8
1,303.2039260114356,311.6469666430717,1400,53.028693754424054,208,74249.62370156277
1,298.0,308.3,1473,42.6,107,62749.8
2,300.6,310.0,1486,41.2,127,61223.200000000004
2,300.0,311.4,1466,39.0,125,57174.0
1,301.2,310.4,1381,49.8,115,68773.8
1,300.04029281996117,309.7005449404802,1346,61.463521763400415,151,82769.90191071355
1,302.0203654788544,310.2265448403819,1354,49.912358723055036,79,67614.94493562875
1,301.7003903232679,310.19960967673205,1310,57.40026021551195,40,75251.51631633384
2,297.8,308.4,1479,43.5,143,64336.5
1,299.99338032829854,310.050192752531,1381,46.49649741161822,188,64250.51165327151
1,300.6,309.6,1423,49.1,74,69869.3
1,302.0252629171451,311.1758912635952,1452,59.2795588301359,151,86076.45524506942
1,301.1404608042215,310.6662211997361,1409,49.51336400791533,94,69756.34262610422
1,300.1360363625374,310.0717655699683,1431,60.161088588545525,114,86060.7957856777
1,297.86057882531327,309.0512248138072,1339,61.771937965481904,196,82740.29395531374
1,298.29095302409576,308.7496546736025,1363,56.66774862541103,212,77255.93115170341
1,298.0078682704739,308.3081141539263,1362,56.790410545359876,215,77361.41632506112
1,295.8186352768191,306.2457568512128,1371,55.60728784256064,209,76272.86583924902
1,301.02083638307255,309.4397865202955,1344,51.7509431229248,169,69548.40916819306
0,302.5690351053885,311.48451755269423,1621,34.624495485933494,226,56117.44298075579
1,299.8140957359081,311.08157639115575,1364,48.34173114917444,229,65946.32422868382
1,302.50521500736727,311.27386834350716,1368,49.660458324562775,114,67900.32982687865
1,302.5191035137364,311.2794023424909,1338,60.893729977793214,149,81487.89666444896
1,298.1878663664052,308.8010664535779,1347,60.98133343019185,206,82137.72986796456
2,298.1,308.1,1390,49.8,85,69222.0
1,298.9655687603831,309.14016051844305,1302,61.825408241940096,192,80495.33207902963
1,303.7,312.6,1621,38.8,182,62894.799999999996
1,299.0063625951743,310.1063625951743,1325,54.44885973190362,226,72170.80408205898
0,302.3070754914064,311.4552280251956,1390,54.621540847656,173,75947.86564321209
1,301.6300889018535,310.8433629672845,1365,56.2351259255935,166,76800.4986806534
1,300.333540952221,310.23738002885517,1338,53.94025933633082,204,72177.54342458797
1,301.6422949769934,309.53847001533774,1304,65.22429822341293,226,85081.00084138598
1,302.7950420795901,311.17502337755,1301,52.21524780203043,139,67770.23677018647
1,302.99962852809676,311.8328380374623,1643,31.932519632973804,213,52260.85300326114
1,299.460177617685,310.27442104204573,1383,55.71685528565286,203,77017.80747153527
1,300.7,310.6,1520,45.9,146,69768.0
1,298.19912478440216,309.0049041708024,1372,55.67644484660006,204,76430.66210909153
2,302.4,310.3,1375,52.5,161,72187.5
2,301.6,310.8,1343,49.5,140,66478.5
1,301.9919318203439,309.9080681796561,1308,57.5946212135626,192,75338.39568246248
2,298.1,308.9,1353,46.2,173,62508.600000000006
2,297.3,308.7,1451,43.8,24,63553.799999999996
0,299.0,310.3,1658,27.6,69,45760.8
1,299.6021596439999,309.71332122141933,1364,46.97551720116124,158,64050.019841154455
1,299.4209386177537,309.94031287258457,1683,27.78210990282813,183,46726.10629719404
2,303.7,312.7,1469,48.5,147,71246.5
1,300.94994381696074,309.833358303573,1309,65.33332084821349,198,85564.54086379724
1,299.1,310.5,1532,36.6,62,56071.200000000004
1,298.9394954033722,309.6260262074485,1348,61.452508507096425,186,82837.43600233167
2,301.5,310.4,1378,55.3,109,76203.4
0,299.3030201529022,308.48843453950406,1315,61.48935539861932,156,80876.60273051291
1,302.5446518027524,311.19023671789074,1356,55.82835673394174,122,75647.5298101834
1,302.55726634770286,310.3572663477029,1344,57.75553747986258,61,77664.80227753731
1,302.94874671838437,310.94108677656675,1313,63.05390009697066,77,82794.30173695047
1,301.1418035333932,310.39388413507805,1372,53.27604030084241,210,73129.72636809867
1,297.3,308.4,1339,52.1,36,69761.90000000001
1,299.50806496610295,309.86000955383867,1389,55.77205923379975,197,77463.8183273151
1,300.9821796348236,310.4214530898824,1433,60.1466757925378,149,86240.49801200847
0,301.4833629027503,310.7880910138928,1286,62.57618202778563,173,80477.2747716825
0,302.0983095617191,310.45539707812713,1307,56.2185948210902,137,73428.5462230784
2,301.4,310.6,1855,25.3,178,46931.5
1,299.7102313084882,310.1838683178463,1312,60.51023130848817,202,79387.17847626729
1,302.4761287503376,311.4380643751688,1494,38.28946135537642,167,57118.28898193526
1,300.4,309.7,1314,50.2,179,65962.8
1,302.7159311524229,310.7159311524229,1368,47.515931152422894,11,65025.0439473348
1,299.9,311.3,1802,24.4,151,43968.799999999996
0,300.2272709963623,309.9,1396,46.6272709963623,201,65097.03629786177
1,302.98339896350365,310.99446632116786,1358,44.21660103649634,116,60062.07633152799
1,303.1406029656044,311.22706864373623,1317,53.60225788059344,62,70621.40577042219
0,301.6139763268625,311.9,1378,50.96164693905208,174,70219.62439689427
1,303.0973989157851,311.31449909648757,1235,54.68550090351242,213,67577.05001243083
1,301.7970918722229,310.3941837444458,1335,60.9815432874985,85,81459.16611041251
0,301.3,311.0,1580,36.6,184,57828.0
1,298.7,309.5,1673,30.8,141,51528.4
1,298.6,308.3,1278,60.5,32,77319.0
1,297.14196014727486,308.5209800736374,1322,44.404737435982646,207,58740.75265068792
1,303.0890997370719,311.7249551089484,1304,61.032162096164974,213,79642.2858144277
1,298.8,309.8,1490,40.6,124,60494.0
2,302.3,311.4,1479,45.6,59,67442.40000000001
1,298.5314444527764,308.9010370814742,1237,62.97837051479116,210,77822.00055584719
1,303.22538865269945,311.27616595809843,1360,46.73808297904924,51,63572.747765987755
1,300.0165378886639,309.19623906162843,1345,57.561803202384134,143,77455.4362297525
1,303.1556395919017,311.6436100557945,1347,50.84210337637516,96,68411.90967093258
1,298.3483957731115,309.0839577311156,1658,28.25467819743612,174,46723.767339241866
1,297.5,308.6,1536,39.0,202,59904.0
1,303.17893839064084,311.71315436775177,1371,50.71051862054932,190,69546.2638427711
1,299.2,308.5,1370,52.4,61,71788.0
2,300.5,309.8,1473,42.3,121,62307.899999999994
0,302.94591379492607,311.38239224365753,1366,54.709014367512324,135,74737.229267574
1,297.0,307.8,1316,61.2,200,80539.2
1,302.4,310.2,1342,45.27657735402138,117,60766.94252488425
1,297.5,308.9,1390,44.6,140,61994.0
1,297.87731319341987,308.6487321213855,1801,26.643728111168038,201,47693.37719958146
2,303.7,312.7,1532,42.7,194,65416.4
2,297.3,308.7,1447,44.5,105,64391.5
1,298.1797277277067,308.7668026287038,1366,52.32047621534898,213,71499.61428646046
1,302.8,311.1,1721,30.0,87,51630.0
2,300.7,309.6,1473,48.1,87,70851.3
2,302.1,310.7,1376,46.3,210,63708.799999999996
1,297.50951804900467,307.3730120326698,1368,55.663650601633485,168,76192.94344688371
1,302.449727023282,310.2201091906872,1317,51.10272976718007,141,67261.45632429037
1,302.7,311.7,1480,45.2,8,66896.0
2,299.6,310.9,1630,29.8,206,48574.0
1,300.01802470227386,311.0627294078637,1345,58.03136470393183,191,78039.28349655992
2,297.7,309.2,1700,27.4,176,46580.0
1,299.4,309.1,1766,24.6,158,43443.600000000006
1,302.3244183678321,311.14961224522136,1344,60.61792602109544,176,81477.39989033228
1,301.0191950413936,310.6111971074796,1493,37.79200206608602,206,56445.53498185579
1,302.1,311.2,1492,45.0,162,67140.0
1,303.3,311.4,1497,46.0,234,68862.0
1,297.5062649769796,308.3273785435152,1341,61.235034701852804,206,82124.43616760806
1,299.9453859224192,309.3419140528328,1330,53.6,197,71304.11182375642
1,302.6,311.7,1542,34.1,137,52582.200000000004
1,299.4,308.7,1459,47.6,96,69448.40000000001
0,301.48058236003794,310.868932083626,1353,59.9223294401517,151,80968.81559316452
1,300.6,310.4,1556,37.7,122,58661.200000000004
0,298.3,309.1,1646,30.2,125,49709.2
2,301.8,310.8,1619,31.0,76,50189.0
1,300.8841546653962,310.6158453346038,1355,58.34260801143464,203,79085.16459275088
1,297.66764621303037,308.7838231065152,1320,44.464089088567945,208,58735.14815892237
0,299.9,311.2,1495,35.8,175,53520.99999999999
2,300.6,309.5,1492,34.0,144,50728.0
2,302.40201870019763,310.9555542847826,1367,46.46262545395256,210,63550.4028078502
0,297.5,308.9,1419,50.7,7,71943.3
1,298.1,307.5,1684,33.1,200,55740.4
1,301.7,310.2,1311,57.4,40,75251.4
1,300.9,312.0,1493,38.7,217,57779.100000000006
2,303.3,311.5,1373,47.3,60,64942.899999999994
1,302.0323162276072,310.49694868282165,1259,53.56407766074455,66,67261.65145574592
0,301.929265637284,310.40060743262353,1323,56.85549411145043,57,75253.2914415076
1,301.11946055386363,310.09342868340906,1373,54.39561912227272,190,74707.82747909863
1,300.7,310.8,1619,34.9,57,56503.1
1,301.1291110592903,310.2368849620702,1361,52.457270918800226,203,71327.70211422893
1,302.08478501781065,310.0760749109467,1357,44.99349512467457,18,61067.517675315095
2,302.3,310.9,1762,24.5,73,43169.0
2,298.9,308.7,1402,49.8,167,69819.59999999999
1,303.9,313.0,1403,48.3,10,67764.9
1,302.93879293677696,311.0979882279616,1362,47.57959764559232,86,64833.36134240033
1,299.3,308.8,1636,29.9,201,48916.399999999994
1,299.9769274889997,310.338706473031,1423,54.39061962278158,211,77315.45109892865
2,297.7,308.5,1559,35.2,127,54876.8
2,300.4,310.7142695668899,1633,31.335688046196132,225,51106.53842871956
2,301.8,310.8,1508,38.8,96,58510.399999999994
1,303.1307715297424,311.3213716084309,1319,50.810257176580805,92,67063.07454186416
0,302.3,311.1,1455,40.3,145,58636.49999999999
1,303.1959397789592,311.6665760093195,1306,61.0,213,79675.57513344883
1,301.83065512924543,310.5823713992741,1336,58.22605305703917,120,77790.00688420433
1,302.3,310.8,1511,48.1,24,72679.1
2,301.4,310.8,1738,30.3,104,52661.4
2,299.0,308.7,1620,35.4,199,57348.0
1,298.4841547310641,308.27922634467956,1320,65.41266493958894,54,86256.04647569703
0,298.9022141425956,308.1715181592616,1318,61.35886041851949,164,80895.37536550727
1,297.2,308.6,1774,23.0,30,40802.0
2,302.9668162433225,311.2668162433225,1333,53.6331837566775,175,71511.20192848539
1,301.0,310.5,1317,50.9,75,67035.3
1,301.06146372259207,310.321238534501,1414,60.79774811908918,181,86004.26223539335
1,302.44456988902226,310.2692876387222,1333,50.41985213932228,133,67212.93632849958
1,302.4,311.2,1450,47.9,154,69455.0
1,303.1479917249112,311.334989656139,1344,51.24302275649418,13,68875.71574224443
0,301.7492838332088,311.02147215618,1556,36.20777185443133,216,56249.109306968465
1,302.7,312.4,1453,47.3,62,68726.9
1,300.9,312.1,1359,51.7,146,70260.3
1,299.7,310.2,1633,36.5,24,59604.5
1,303.51684620381906,311.63369240763814,1371,46.213614535076246,68,63349.55534089468
2,302.2605517690162,310.32311716957406,1390,48.56532424563892,82,67503.71658417018
1,299.5147818651815,310.70063146477645,1358,48.61383466801683,233,66027.46549800262
1,301.8,310.6,1403,46.8,151,65660.4
1,302.0598712621598,310.17936337216275,1360,54.52063662783729,78,74149.02217442056
0,297.5,308.4,1490,39.7,34,59153.00000000001
2,298.8,308.7,1446,45.5,49,65793.0
2,301.4,310.6,1630,30.3,2,49389.0
1,301.5948653956189,311.1477504909475,1371,53.70031779313802,136,73645.295264709
2,302.5,311.9,1414,51.6,205,72962.40000000001
1,301.1648484841751,311.1135011649935,1312,56.26755244693086,212,73663.14554776918
2,300.8,311.4,1852,22.2,53,41114.4
2,300.5,309.7,1389,43.3,9,60143.7
2,303.13375475106346,311.38125339361676,1362,47.60874117659645,72,64858.94614928704
1,297.6480419303987,308.65040720404534,1390,52.92520360202268,215,73608.2216423141
1,303.0226607714323,311.2226607714323,1361,47.57733922856772,102,64795.632869630535
0,298.8,310.2,1707,27.6,56,47113.200000000004
1,301.13852714586795,311.7779818225563,1486,40.04494522707359,209,59368.08374685157
1,302.6347110440985,310.7958668677046,1337,51.722311647212344,102,69162.293784851
1,302.0,310.6,1392,50.0,84,69600.0
1,301.6675334234917,310.0870133693967,1429,41.24415552550276,214,58961.30341350441
1,297.7580548990474,308.8755682516098,1288,61.9543783381406,206,79802.71406048129
1,299.37280477868114,309.3073896742202,1412,42.430830208921975,216,59745.89491395184
2,298.1,307.9,1446,42.8,121,61888.799999999996
1,299.0626840992795,309.4,1355,61.26696789083448,168,83048.29077487804
0,301.4424145812597,310.57947803518107,1392,46.785448748755805,26,65110.21932060186
1,302.1487033293295,310.7487033293295,1333,44.832131688687845,173,59777.59012334841
2,302.4752902713289,310.91274189277414,1307,60.100774056877086,111,78592.58729171856
1,299.0,310.1,1375,48.9,59,67237.5
1,302.0675929033886,310.57037161355413,1361,49.170371613554146,63,66940.41583674429
1,300.55842402672704,310.82664344511676,1246,63.87431431753221,185,79612.46734886285
1,303.1960554954133,311.36140732721776,1372,47.33464816819556,51,64957.55617514672
0,301.26312950581894,310.699315388223,1361,48.567237176480816,166,66113.86484103526
2,302.8581511180227,310.81299704452465,1334,52.91630223604548,29,70582.8766399378
2,296.9,307.5,1332,51.1,121,68065.2
1,302.15056764068225,310.7427880036542,1357,49.362237096224284,42,66998.1437559525
1,302.3,311.8,1574,42.8,215,67367.2
2,300.2,311.3,1587,31.2,73,49514.4
1,299.14163888901516,309.40852777689383,1472,50.329847219128375,228,73989.04254187105
0,298.9,310.6,1615,33.0,221,53295.0
1,299.5341294321505,309.24896290220016,1394,42.05949093062451,220,58625.95333342395
0,300.6,309.4,1555,37.9,24,58934.5
1,301.5208592548601,311.0159977255352,1289,59.31000568616188,128,76423.8013596371
1,298.3,307.9,1502,42.0,103,63084.0
1,301.8883141304997,310.9109099456749,1367,56.06103926631246,161,76647.16040437884
1,301.3047028810066,310.3108120481522,1323,52.42773326344989,43,69360.95892990904
1,295.91617384032713,306.31078256021806,1371,55.610539128010906,207,76268.25551648054
1,303.0265960626425,311.31329803132127,1333,53.6797881879275,172,71583.23436814592
1,302.00234149941707,310.1023414994171,1361,45.40175612456281,173,61794.7327649224
1,299.24203130024995,309.0992919128883,1404,50.568949489468075,185,70993.96371696108
1,300.420341421471,310.08041729290903,1655,30.180606971504,209,49951.09464239533
2,303.8,312.8,1420,47.9,200,68018.0
1,303.1658339916161,311.38291699580805,1325,54.09750197484832,217,71725.8140074149
0,297.61529449297404,307.7321564248636,1609,35.76784357513637,221,57556.39496857859
1,300.23404523250684,310.32948312957103,1352,49.62887652821721,198,67101.14880514951
1,300.9,310.7,1359,46.0,151,62514.0
1,301.0118106765559,310.48122014272815,1456,36.80703430583684,201,53535.66786909656
0,298.8,310.1,1380,44.0,56,60720.0
1,299.83739939129384,309.3030495434704,1681,28.93434984782347,173,48644.42563069962
2,298.3,309.1,1296,58.7,201,76075.2
0,301.9191619783133,310.4843608145996,1354,47.23568186194194,125,63965.94174203642
1,297.4,309.2,1620,33.2,28,53784.00000000001
1,302.27452469128946,310.9130798353544,1338,53.46699619340306,169,71549.83345987595
1,300.9312458480759,310.08225485012326,1307,65.90786357289099,67,86158.97173879154
1,297.1,308.1,1446,36.6,227,52923.6
1,300.3,310.4,1336,54.4,52,72678.4
2,303.4,312.8,1622,35.1,107,56932.200000000004
1,299.0203723810611,309.14278371190784,1359,53.71120566542336,208,73025.72184596381
1,297.8,307.3,1412,50.7,24,71588.40000000001
1,303.0584178166931,311.2817849433704,1370,48.32851919672492,68,66230.58547452172
1,301.85135162749174,310.35135162749174,1360,55.50810465635279,105,75471.61661800052
1,298.278771623949,307.66199805713217,1322,61.21019242027029,166,80925.2567618587
2,301.8,311.0,1839,23.6,30,43400.4
1,300.8,311.4,1316,57.6,43,75801.6
1,299.9,309.4,1858,22.5,22,41805.0
1,300.02901266489613,309.9446607651617,1529,39.21067846967664,219,59892.89155335278
0,301.1,312.2,1491,42.6,52,63516.6
0,297.8673422982033,307.35324739857936,1326,61.02192539941502,184,80943.84587468415
1,301.3502303731072,311.13055929029343,1429,60.470723748886584,143,86406.21266069013
2,301.94203017541753,310.6898491229124,1331,51.0203838579837,44,67560.58774532621
1,302.5,311.9,1452,47.4,77,68824.8
2,302.1,310.6,1326,59.1,88,78366.6
0,300.6,309.6,1888,20.5,133,38704.0
1,299.31035754583354,309.993217912502,1438,51.65893864583886,220,74129.24320274801
1,299.32957962032305,309.2295796203231,1364,59.879329071287174,192,81680.5898521308
1,299.4371660321927,309.2542779892691,1845,23.929210395373843,216,44094.23358364711
1,302.0979567311538,310.1507451927948,1366,48.81673076984608,165,66684.58283662701
1,300.6816396284237,310.07072941172584,1348,60.495635913320875,199,81551.47761981784
1,298.4,308.0,1571,37.4,50,58755.399999999994
2,300.6,310.7,1654,32.0,180,52928.0
1,299.2,308.7,1325,51.0,171,67575.0
1,297.15514771368544,307.8740477724408,1313,61.29520427885243,193,80536.05825879787
1,301.96436209448154,310.7413827433111,1374,47.45744837792612,182,65219.070678474905
1,300.9,310.4,1615,30.9,200,49903.5
1,299.9,311.3,1371,52.3,167,71703.3
1,302.6348145164922,311.03437016154453,1375,47.3,34,65068.753093479674
1,298.4933022909718,308.6828272091514,1302,61.356152781894394,187,79877.35964504756
1,302.3135669689517,310.2745732124193,1285,52.46433031048319,122,67299.52667548112
2,301.9,310.8,1557,35.3,65,54962.1
2,303.9,313.1,1437,48.3,110,69407.09999999999
1,299.9689598339834,310.51256768838175,1401,61.46852662834026,111,86066.96971794387
1,297.5,308.6,1352,52.6,12,71115.2
1,301.4567874815345,311.1513250158276,1330,58.77839374076724,134,78208.46160796013
1,301.9477943366256,310.7981355120223,1617,28.962710240446857,234,46836.1932723057
1,301.73963668124287,310.2107617136815,1371,52.64278125810965,170,72184.05540214811
1,300.8,311.8,1427,43.3,180,61789.1
1,298.3,308.5,1362,53.8,164,73275.59999999999
1,303.4861847506047,312.6051405789943,1410,48.336224890133664,168,68185.83245177442
1,300.8,310.7,1525,39.4,175,60085.0
2,296.7,307.8,1672,32.4,113,54172.799999999996
