Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power
0,299.67513878675334,310.73580094975756,1374,53.96419905024245,200,74164.6024265932
1,301.460390972978,310.59934837837,1369,63.59934837836998,97,87117.50400178178
1,302.4,311.4,1475,45.2,46,66670.0
0,302.2,311.1,1418,47.0,61,66646.0
0,301.6563034911881,310.60673142069305,1390,46.004163843663505,150,63869.90261527634
0,302.1687012910284,311.2310389277899,1322,58.125714398249634,156,76762.73505470458
0,297.6638454760521,308.1525440658702,1347,59.3915364281563,194,79922.37279670649
0,299.08725593538446,310.0026540416288,1371,55.771857829140146,200,76463.39142964636
1,303.6,312.0,1645,35.7,81,58726.50000000001
0,299.1853940553425,309.8212784634418,1396,45.87162871541095,204,64063.557512248415
0,299.91150322082217,310.4,1318,51.07492364511471,181,67132.61224261823
0,302.21217778449324,310.76048000302194,1377,47.273653335347966,30,65130.681671219565
0,303.01145002536924,311.17677147206155,1333,58.280807131984616,16,77705.58442096144
0,302.408242554086,311.9417945426157,1361,56.65959158196586,196,77126.86486285676
1,298.1,309.3,1752,25.2,77,44150.4
0,299.6,309.4,1331,46.4,16,61758.4
0,298.003318095175,309.6924270634776,1489,50.220123015807296,216,74740.37243952528
0,297.1,308.3,1403,54.1,179,75902.3
0,299.4852072177226,310.03202665406144,1446,51.763757518461006,195,74705.73328128573
2,302.8,312.5,1422,46.1,4,65554.2
1,302.0319714747338,310.37602139394966,1225,55.06447779820884,81,67390.8687267257
0,302.3788578223582,310.3514277220522,1338,50.20628792266421,115,67172.07985105122
1,298.45593806703334,308.22775387081043,1396,62.48984516758346,79,87175.16127918607
0,302.2,311.3,1554,40.2,118,62470.8
0,303.15247497498615,311.4149610722007,1386,53.57755839169899,202,74274.1496382484
0,298.34259478211493,308.1585775742408,1308,65.96862059392616,46,86263.88030391395
0,301.7,310.9,1557,39.4,2,61345.799999999996
1,303.6,312.1,1627,32.5,7,52877.5
0,300.6,312.0,1430,42.7,130,61061.00000000001
0,298.4,308.7,1386,44.9,135,62231.4
0,297.825473677657,308.8800247593208,1388,53.0400123796604,216,73628.11487233025
2,298.8,309.9,1466,44.6,66,65383.6
0,300.7,310.8,1772,27.3,69,48375.6
0,301.96322946430695,309.96322946430695,1375,48.405155803539536,175,66584.87557855323
0,300.6,309.5,1471,49.6,29,72961.6
0,298.6563601612151,308.97888004960464,1368,42.90349984498548,215,58667.512332367085
0,297.1,308.3,1773,23.8,169,42197.4
0,298.1,308.0,1456,42.4,59,61734.4
0,302.25983764414434,310.58424600950974,1324,48.75118326926919,139,64568.08315903305
0,300.4,309.9,1681,28.6,206,48076.600000000006
1,301.97357931449886,311.05462032471104,1683,30.86386097413319,216,51884.407330849994
2,301.5,310.7,1599,40.4,72,64599.6
0,301.0132704343489,309.80521314028937,1308,65.34739342985532,200,85518.48130408356
0,302.8888784372245,311.2148052341225,1336,58.2,30,77755.2
0,302.63366441755244,311.37578109973373,1419,42.27258438031738,202,59697.06918993354
0,299.95919030983237,309.63475103659493,1391,53.00515588167875,176,73745.72571497629
0,301.1,309.6,1501,36.1,156,54186.1
0,300.84917948415085,310.4814435334483,1439,59.81210365669215,128,86066.60714345596
0,300.4137371432935,309.3613737143293,1325,63.44290971310766,151,84059.11922021185
0,300.0122917554561,311.36066638254056,1691,29.002458351091214,214,49051.41350518757
0,301.2,310.7,1644,31.6,166,51950.4
0,298.1387092126256,308.69384825674155,1369,56.85303809742755,193,77839.51981510104
1,300.8,310.9,1522,46.2,56,70316.40000000001
2,297.2,307.9,1450,37.2,151,53940.00000000001
0,300.5,310.3,1336,57.1,29,76285.6
0,302.4,310.3,1520,31.6,121,48032.0
1,303.601366611198,311.801366611198,1332,52.68356110186634,83,70209.0908293592
0,301.3,310.5,1365,47.7,70,65110.50000000001
0,302.2894473878373,312.09016715394415,1439,55.39592528279871,249,79678.03332937593
0,298.5493090293681,309.05757414987414,1349,60.864739022784484,206,82136.16750290531
0,301.0,311.3,1472,35.3,73,51961.6
0,302.07844035649174,310.63532106947514,1327,50.65825754102175,49,67082.45921502967
0,299.54644742603205,309.4,1351,61.58246571262957,153,83241.1230435592
0,300.08781076136347,310.5353114237012,1258,63.31406043019464,193,79627.459742888
0,299.0,310.2,1477,37.9,60,55978.299999999996
0,300.8838644925978,311.9437772601423,1341,56.81107008306054,198,76200.77148342584
0,298.6,309.3,1537,37.6,175,57791.200000000004
0,302.2,311.2,1630,36.0,169,58680.0
1,296.2,307.0,1516,37.6,25,57001.6
1,304.0,313.1,1466,39.5,83,57907.0
1,298.4,309.5,1484,41.7,119,61882.8
0,302.7,310.4,1489,42.7,33,63580.3
0,297.8,308.9,1506,33.5,26,50451.0
0,303.32408169944875,311.6819048658092,1396,53.17714270128623,206,74259.48679701377
1,298.0,309.9,1565,33.9,40,53053.5
0,302.873289298202,311.0952066415728,1395,49.657520301126,185,69075.35535089902
2,298.2,308.4,1385,42.2,98,58447.00000000001
1,300.6,310.0,1542,33.9,100,52273.799999999996
0,300.0,311.5,1812,28.3,94,51279.6
0,301.4,310.6,1347,53.3,104,71795.09999999999
0,300.00058549864065,309.5001576342494,1325,62.4,147,82680.0
0,302.100979175637,310.19902082436295,1368,51.63300694145432,58,70668.08267337327
0,302.90428893457585,310.8547178280335,1340,52.61200901681249,102,70464.3830238048
0,297.8,308.4,1622,38.3,134,62122.6
0,302.3012620458338,310.20126204583386,1371,51.39747590833235,88,70467.28554499941
2,300.4,309.3,1396,51.2,54,71475.2
0,300.22304848182154,310.13205286212104,1396,61.61668720757336,157,86010.52043952259
0,301.1756581198817,311.93489706432723,1332,56.80557710819129,203,75384.21506951448
0,302.5121585875456,310.5110494948503,1366,41.35802020598974,31,56467.777983874505
0,302.07605963710773,310.6650559097885,1342,55.5679552721692,184,74616.98288082026
0,303.0103744112723,311.2735829408482,1327,53.88395735212059,210,71546.01741650116
0,302.35169258730224,311.0618611919888,1362,49.84322311035448,103,67861.18160976208
0,299.91987976610505,309.27605921902875,1330,53.49420906243806,194,71164.15481745888
1,302.70091856128295,311.28699326623394,1381,47.02042866193203,57,64956.19960793952
0,300.5606183701023,309.79531744782116,1306,65.9676421983706,63,86173.80879363559
0,302.57124096584465,311.2080292613176,1376,50.54481755679056,218,69550.41496122321
0,300.2364309403928,310.0176691855627,1564,36.53861607892782,211,57109.874294710185
0,300.8101743971862,310.58289424868104,1425,44.85614100175862,206,63916.71798885429
0,300.9872100934657,310.6791366194966,1296,64.02677840321401,183,82900.03756571452
0,298.0,308.1,1819,23.4,78,42564.6
0,302.2583329922923,310.6851848820376,1338,56.6046292128017,89,75763.62419631833
0,303.5,312.5,1457,46.4,168,67604.8
1,303.008037776234,311.29145555445285,1354,47.84221555842255,81,64795.45907699817
0,299.36102640777034,310.1532111523869,1366,56.32837243562721,202,76975.10025000438
0,302.00656536389687,310.7964348343165,1699,30.41726086094724,217,51687.11319170742
0,298.47455042105884,309.64170982237505,1384,62.171594013161794,81,86054.61825631588
0,299.0408688664722,310.14086886647215,1322,54.578258249270604,228,72171.097385365
0,299.9914253305393,309.719494273195,1403,61.27134482377595,158,85998.48534416078
0,301.66753612968995,310.7078251672096,1403,45.56609094209175,165,63861.26471626842
0,302.1555335866247,310.6444664133753,1355,48.1332015197481,184,65223.63477811486
0,300.6,310.4,1401,42.6,114,59682.6
0,297.80852394593495,308.3695079819783,1349,52.92351254310877,210,71400.81591439525
1,302.4,310.5,1372,45.7,144,62700.4
0,301.6,310.6,1418,43.9,129,62250.2
0,298.40330520591834,308.21762776489805,1280,60.75729023591865,215,77817.51568220716
0,298.2,309.1,1568,36.3,166,56918.399999999994
1,297.2,308.5,1604,34.9,200,55979.6
1,299.2,310.4,1502,39.8,34,59779.6
0,302.77893982722316,311.14407234882026,1332,56.865132521597104,128,75769.25934785405
0,302.1081575061034,310.5476324857588,1360,51.165260048827015,196,69583.57519605385
2,303.9,312.7,1401,50.0,129,70050.0
0,300.8823253599256,309.8119043069747,1367,56.028296650804776,165,76590.00316752649
2,299.2,310.5,1329,48.9,30,64988.1
0,302.9468190962116,311.17720818409066,1373,48.215194543939546,69,66218.26066630599
0,301.7,310.7,1493,51.1,87,76292.3
0,302.19293607003453,311.7397765393944,1368,56.203345747811426,207,76938.61301671818
0,298.5578876407547,309.0607558737564,1380,56.08996118449403,216,77406.02814302736
0,301.4446647256059,311.1990704872042,1428,60.52627336800345,142,86402.9630079718
0,297.3977495004839,308.3264993535673,1394,52.76324967678368,212,73580.15944399542
0,302.288669959163,310.89582577442843,1377,46.798509205153024,166,64442.65155631835
0,297.3,308.4,1491,46.5,29,69331.5
0,301.6842549205562,311.7154103628174,1429,41.52227875266012,216,59026.23602887199
0,303.4681220251005,312.55093558756465,1360,56.70062372504309,196,77149.23008654319
1,302.57890146229266,310.3596338207642,1333,54.110113160633865,76,72097.15476154222
1,298.31348762917025,308.7,1433,60.22418196043639,131,86312.40375134345
1,301.5,310.7,1871,21.3,152,39852.3
0,297.9291322631173,308.5614164064716,1393,52.753543171329135,212,73516.0048592845
0,302.1554854509805,310.6445145490195,1359,46.965825411766026,153,63834.30809011789
1,300.5,309.8,1555,38.9,166,60489.5
0,301.9941399341238,310.5234402635049,1381,44.08355644268401,92,60844.70118774723
0,300.0,311.5,1349,48.6,113,65561.40000000001
0,298.5369015702056,309.42059172722617,1362,57.17424422311652,199,77897.44501403888
1,303.1697314214731,311.5006508479151,1348,46.7006508479151,194,62951.79428225313
0,303.096594130499,311.71150662139553,1297,61.4298249817931,210,79657.45406800906
0,300.34117358835726,309.5345568419956,1303,59.68897208939726,129,77792.24562558421
0,300.73701653984625,310.41830877163676,1362,51.61930626306851,136,70072.10850121253
0,302.5479845385371,310.9826615128457,1337,48.28790723122254,120,64564.12048572903
0,301.5,310.9,1671,31.1,170,51968.100000000006
0,298.9,309.9,1526,35.4,96,54020.4
0,298.6,308.4,1562,34.4,25,53732.799999999996
0,299.87301367099457,310.0525698431161,1379,53.36898355445859,164,73586.07896968172
0,302.7651809993155,311.12810088174894,1344,56.48540058783262,150,75959.8467659057
1,299.0,310.1,1705,30.1,84,51320.5
0,302.4,311.5,1785,24.8,45,44268.0
0,299.78288902504863,309.4811895985494,1338,64.1632289103485,152,85782.75993963522
0,299.53425479045995,309.97808493015333,1680,27.835620317717208,185,46730.89075781942
0,303.50178030784156,311.60356061568314,1362,46.46973476669345,62,63293.163692250964
0,300.1924347803305,310.8388586885328,1475,40.05336957376061,216,59027.744182887436
0,298.8849442110241,309.4383519296586,1773,25.72393131417162,188,45472.5792492838
1,297.5,308.7,1446,53.0,168,76638.0
0,299.69770743137104,310.50900655359413,1455,51.47816594509681,183,74787.13919227841
1,299.2,308.4,1415,43.5,53,61552.5
1,300.4,309.7,1440,42.8,104,61631.99999999999
0,302.07954771289855,310.5326219149872,1338,51.75508127665814,164,69248.61534913961
0,297.0,307.9,1436,47.7,191,68497.2
0,302.7079410276577,310.9875934746601,1373,48.146898368665035,67,66141.09396702537
0,297.5,308.9,1696,30.9,133,52406.399999999994
0,298.8988665968524,309.0831444328087,1868,24.256940826069343,215,45327.59522253942
1,303.8,312.7,1507,38.5,180,58019.5
0,297.3,308.8,1554,36.1,70,56099.4
0,302.65020189412905,310.8074024353088,1365,48.632301488244266,137,66385.81991777477
1,302.9,311.2,1467,37.7,73,55305.9
0,300.6,309.7,1593,32.4,76,51613.2
2,302.0,310.6,1346,54.7,196,73626.2
0,301.3997671327979,311.349863317077,1363,56.549974688347596,198,77076.63840220086
0,298.7767872558109,308.9912275793714,1374,59.58610080890114,198,81860.92053265979
0,302.5,311.4,1674,27.0,223,45198.0
0,299.8,311.2,1564,40.0,172,62560.0
0,302.3071458163329,311.37066442784504,1394,49.96326784257105,152,69612.76916201117
0,297.7,309.2,1365,58.6,170,79989.0
0,299.3,309.1,1551,39.1,147,60644.100000000006
0,301.9774492308575,311.05293907702895,1387,62.26333452301692,90,86367.7325828906
1,300.09414154973024,310.3601392176818,1420,45.80393272320743,45,65014.07005759599
2,302.1,311.2,1598,37.9,148,60564.2
0,303.1,311.2,1435,40.1,219,57543.5
0,297.6158896559134,308.5253552840787,1366,50.68008809816143,215,69270.51903092023
1,302.8473439992437,311.2980683630864,1356,44.0497585453858,129,59754.06699211874
0,302.4,311.4,1475,40.4,126,59590.0
0,299.4,308.7,1525,39.0,90,59475.0
1,301.87975592784704,311.0990629815461,1675,30.99718894463838,216,51855.781321775234
2,300.6,310.5,1519,37.0,91,56203.0
0,298.2,309.0,1418,44.2,87,62675.600000000006
1,301.9,310.8,1557,35.3,65,54962.1
0,302.060916416276,310.5827492488278,1301,51.76226577461593,55,67150.53972276798
0,299.090717240647,308.8889591951887,1380,52.909282759353005,216,72978.49472586362
2,299.8,311.3,1785,25.4,139,45339.0
0,300.7,309.6,1541,34.6,131,53318.600000000006
0,298.056671767772,308.3692868073797,1307,61.1023773087343,190,79910.81901846988
0,297.5,308.8,1533,41.5,223,63619.5
1,298.1,307.4,1335,56.2,190,75027.0
0,301.8,310.3,1765,27.3,29,48184.5
0,300.8,311.8,1427,43.3,180,61789.1
0,303.3,311.3,1389,53.9,39,74867.09999999999
0,302.7859029614231,311.2803794288965,1341,51.79752644099697,109,69458.4481729275
0,299.2503392673585,309.4,1354,61.38935169610338,162,83123.0917566584
1,301.4144184400541,310.79453501745604,1373,47.96965115250338,118,65876.86813033801
0,300.7,310.8,1597,30.5,38,48708.5
1,302.9996577116734,311.29965771167343,1334,53.60034228832656,164,71555.53791075914
0,298.57069388414766,309.0,1407,65.25094620565595,133,91869.29763318942
0,302.2,310.9,1531,37.5,60,57412.5
1,298.9,308.5,1456,50.0,156,72800.0
0,303.8,313.0,1633,32.9,207,53725.7
0,298.58072372952205,308.80602445550943,1458,41.17469927401258,210,60036.05442875056
2,299.2,308.8,1440,39.1,188,56304.0
0,302.62658952533064,310.5772253354629,1354,54.89745675947096,169,74372.86448489723
1,298.3,309.0,1505,41.3,93,62156.49999999999
1,302.2459963960123,310.2155027029908,1314,51.47956036679421,96,67415.4280864424
0,301.9,310.8,1540,37.6,83,57904.0
0,300.08264494376823,309.30340919942034,1471,50.47221130608714,181,74100.95982029391
0,302.5,311.1,1499,38.8,135,58161.2
0,300.04857074093326,309.18425033438695,1387,53.49045306230245,216,74195.29002300242
0,301.8608358018006,311.31026593693656,1333,50.270341918918426,123,66997.37795267117
2,302.2,310.8,1397,47.6,11,66497.2
0,301.3,310.5,1406,47.1,83,66222.6
0,299.3,309.1,1293,53.7,189,69434.1
1,301.5826184030122,310.39563599497967,1373,63.395635994979685,107,87068.73525719813
0,301.28587329108484,311.3144049683137,1274,62.684760253490836,190,79612.83660119979
0,297.1,308.4,1543,39.6,205,61102.8
0,301.0317096124221,310.90446695052054,1398,61.754558816932665,118,86346.5727573381
1,301.2,310.7,1527,41.1,53,62759.700000000004
1,299.7944182457168,309.67023948184783,1536,35.844529511472565,210,55075.56556394876
0,301.2991095678302,310.0236082098453,1333,61.11982191356605,70,81486.75364265955
1,302.2,310.9,1465,43.5,140,63727.5
0,302.16303001491735,310.62957598806616,1353,47.263392095471005,116,63927.702124944684
0,299.8363394165329,310.88687003241483,1236,64.85862084278583,205,80171.52915944917
1,302.7,312.4,1422,44.5,49,63279.0
0,301.0,312.3,1550,34.9,111,54095.0
0,299.8,310.5,1496,38.8,215,58044.799999999996
1,301.4709037515365,310.7,1345,65.04717127919372,26,87496.11875768255
0,297.64915069819466,309.6071678101534,1499,49.846078779557494,221,74750.57412349657
0,302.9127130563233,311.032447223319,1346,52.22542611264662,169,70293.71996880641
0,301.8,310.6,1395,50.5,131,70447.5
0,302.9823011294754,311.0268019362435,1266,53.356006454145025,201,67486.7591605425
0,297.4,308.3,1472,45.5,2,66976.0
0,298.8,308.6,1631,32.4,38,52844.399999999994
0,301.5,310.6,1394,46.5,206,64821.0
0,298.0,308.2482367259834,1375,57.54584512443156,209,79117.01450788602
0,302.5,312.0,1495,38.8,186,58005.99999999999
0,303.1982089791021,311.37499174526994,1326,52.14106140497063,50,69166.94716888311
0,300.7,311.2,1878,24.3,24,45635.4
1,300.4,309.5,1888,21.9,221,41347.2
1,302.4168667118492,310.3056222372831,1371,52.65180040664302,153,72178.98231051615
0,299.29260551169284,309.2214542390844,1513,35.5055766894517,219,53305.36521087412
1,300.7804793152621,310.01549148275495,1388,46.163980532011394,193,64091.39777897141
0,298.6,309.9,1461,45.7,49,66767.7
0,303.45946138898216,311.9189227779643,1380,53.89192083473255,102,74368.35509462541
0,301.0765977865462,310.56139905137695,1390,62.82219399205399,146,87311.24756111462
1,302.3,311.0,1546,35.5,70,54883.0
0,302.0509715231833,310.62001430739616,1372,54.43642866998265,159,74645.75854064558
0,300.744272827887,310.42721137019396,1501,37.63412291538616,206,56486.24132643414
0,299.3043893196552,310.18308948224137,1381,62.280163269137944,108,86049.56345391466
0,298.3,308.1,1528,33.9,82,51799.2
0,300.88650110737797,310.6994344728001,1361,48.58932874337774,161,66163.39503322134
0,303.1627163415156,311.2411641463638,1345,48.1980597560603,47,64867.221096611116
1,300.8580749800113,309.82559000266514,1411,46.17913001865614,218,65182.69273703101
0,298.89210148480856,309.9921014848086,1336,54.020380568032145,221,72169.83286262087
0,299.2,310.3,1429,40.1,23,57302.9
0,300.82562862962146,310.67437137037854,1344,58.86934233340672,203,79119.75347989371
0,302.1217933297399,310.0653799892196,1354,45.1726444324662,16,61188.839755971545
0,300.88366245520814,310.4538120937848,1367,54.24618790621524,138,74156.70673862597
0,300.0132688429572,309.14691839780687,1365,50.862084569862034,195,69413.29058188852
0,301.2990803166372,310.47525951779676,1349,60.41047168046384,202,81513.96277524432
0,297.1,307.9,1496,44.7,88,66871.2
0,300.8836133620905,310.6163866379095,1355,58.34747974118546,203,79085.48450300451
0,302.2,311.6,1872,20.4,202,38188.799999999996
1,300.1,311.3,1748,26.6,42,46496.8
0,301.7235894661582,310.6764105338418,1355,57.86179473307909,168,78438.57280850803
1,299.1,310.8,1517,38.4,185,58252.799999999996
0,302.3430711267897,310.91066164321774,1313,52.816204741785974,20,69357.63148868286
0,300.8,309.7,1418,46.6,12,66078.8
1,302.5238324097698,311.8706787853921,1399,54.26027931705032,205,75932.0062620185
0,298.3,308.3,1452,45.5,63,66066.0
0,298.5457070276778,308.9771041476151,1232,63.225588479749064,209,77822.49974596873
0,301.99072164369056,310.1742268504753,1380,44.80618519619781,177,61726.641197923156
0,301.1383448327081,310.02727513089974,1379,51.37589141817368,162,70876.27123665936
0,298.1749471883675,307.68142163780556,1533,30.66178704296167,208,46907.177001927164
0,299.34203481956644,310.27831337609825,1416,52.45087048916176,218,74142.3734327103
0,303.27496597692937,311.64162357077726,1320,50.69994556308705,78,66955.6088322876
0,302.3215121170016,311.73718923734475,1416,42.16615965807184,200,59524.60489630811
0,303.7,312.5,1433,53.6,185,76808.8
0,302.0087268698524,310.4934548476107,1369,44.42399889209413,84,60822.1639057862
0,302.04043505108746,310.49788066970154,1330,56.59146675366725,65,75254.20858917147
0,302.21341844547044,310.53290777264783,1350,51.66102134564523,127,69760.25221741002
0,300.9,310.8,1490,38.1,125,56769.0
0,298.6687860164959,308.9526863709319,1561,36.791225131520434,175,57196.176687057516
2,298.9,310.5,1429,39.9,19,57017.1
0,303.05106516412474,311.2758876367706,1234,54.724112363229374,207,67569.03427339358
1,298.2,308.7,1269,60.9,163,77282.09999999999
1,302.7904314592901,311.2491243420319,1269,57.91478002389232,175,73512.2740751111
0,297.5,309.3,1479,39.4,22,58272.6
1,296.64312899434157,307.72396055241194,1386,62.26166311614084,100,86345.56927257044
0,301.55273297815285,310.1374322517741,1289,62.64754130748173,35,80776.57100474829
0,297.0,308.1,1355,43.7,217,59213.50000000001
0,300.3,310.2,1369,48.8,36,66807.2
0,303.4,312.8,1360,50.8,94,69088.0
0,301.9127137855179,309.7127137855179,1312,64.55798180699217,191,84706.43228602328
1,297.6,307.1,1471,44.9,14,66047.9
0,300.4880786279263,310.73736172675115,1403,61.383941029055265,123,86132.39835999509
0,298.7973589366768,309.63784370825493,1701,27.640593374294397,159,47006.62047114206
0,301.6275096198994,310.1275096198994,1271,63.39947883622121,20,80591.47447780552
0,301.5,310.8,1512,38.9,9,58816.799999999996
1,300.9,311.5,1836,21.8,12,40024.8
0,300.0,309.5,1675,30.2,11,50585.0
0,301.572561138522,311.7233884901056,1438,41.274956806727296,215,59050.5094811462
0,300.8,311.6,1516,35.6,14,53969.6
0,302.3474570782271,310.7989828312908,1322,52.40406867483674,80,69296.45035304088
0,302.55019696129625,311.2262802484257,1360,55.69527292888964,126,75643.87000554446
0,301.6864302342881,310.84025058200086,1367,56.03580377928601,164,76635.20383062572
0,302.8,312.2,1682,30.9,58,51973.799999999996
0,302.2,310.8,1350,56.6,76,76410.0
0,300.7,309.6,1500,44.1,122,66150.0
1,297.8170948862443,308.21726532665383,1380,62.57384634940496,83,86361.97915542475
0,303.26051427146507,311.47191108894566,1324,52.25874917943401,55,69179.22131147861
0,298.25672611456184,308.6500810653116,1370,56.47325767237583,216,77382.04473421419
0,303.2633212087727,311.55701548226267,1317,50.85444040292425,80,67024.34058010307
0,302.9523316048421,311.28756476532624,1323,52.31709844435785,130,69224.0145077251
1,298.6,308.2,1488,44.0,43,65472.0
0,300.5,310.8,1354,51.8,157,70137.2
0,299.2,308.5,1490,43.2,158,64368.00000000001
0,299.48224160401054,309.19357348370977,1397,52.80245268170447,188,73775.01036551375
0,299.1981780966276,309.58727226207844,1370,46.88908776902953,199,64214.40861699241
0,300.9,310.4,1445,41.7,180,60256.50000000001
2,299.6,311.0,1714,30.2,128,51762.799999999996
1,298.46294610293705,308.8246393354061,1459,59.33686410915539,152,86498.86905781412
0,301.9588553710758,310.4166370921257,1356,56.011091394750466,94,75987.35669910446
0,302.86363129000216,311.22096504145276,1326,54.107769869839316,227,71746.9220780617
1,301.8,310.7,1429,47.9,53,68449.09999999999
0,303.9,313.1,1639,29.0,95,47531.0
0,302.4802556805162,310.2078977277935,1324,50.79744319483801,145,67252.92051172767
0,297.5,308.8,1603,36.7,184,58830.100000000006
0,302.1795396319209,310.6005754600989,1353,49.558503803742724,62,67048.15376614677
1,301.39946207711534,310.6371637981971,1339,65.56229827891825,26,87821.00992338767
0,300.152702385158,309.75187863052633,1355,55.28661846505258,187,74924.22628291609
0,301.0,312.2,1776,28.8,138,51148.8
0,298.4,308.6,1569,34.4,160,53973.6
0,298.45734133806957,309.74515314894654,1808,26.25734133806957,211,47428.727814145524
0,300.6,310.5,1644,33.8,148,55567.2
2,296.6,307.7,1386,62.3,100,86347.8
0,297.4,308.3,1854,21.8,24,40417.200000000004
0,299.4,309.2,1444,48.2,24,69600.8
1,302.2,311.5,1863,25.7,85,47879.1
1,299.6,310.1,1646,29.6,73,48721.600000000006
0,303.2,312.6,1281,57.0,144,73017.0
1,298.8256044531856,308.11991457469986,1552,37.64267408864264,223,58036.50432445743
0,303.3036746617255,312.30314971005043,1352,62.93105854274135,201,85084.27805818817
0,300.8,311.4,1316,57.6,43,75801.6
0,302.5,311.5,1802,26.4,192,47572.799999999996
1,297.2,308.1,1554,41.3,147,64180.2
0,301.8,311.2,1417,55.9,156,79210.3
0,301.79577988205284,309.8922993344557,1387,53.523732914906674,92,74134.84777079186
0,298.0902999229523,308.1209700077048,1408,52.38388003081908,216,73789.21949854991
0,300.23214720190896,311.46208000227256,1369,60.240134399272776,207,82521.45162206657
0,299.1,309.5,1512,39.0,75,58968.0
0,300.7182057238417,309.469715562988,1411,51.68587894993922,212,72951.92570013161
0,298.0433582320139,308.7160820626505,1415,63.42936559862281,8,89749.46082759094
0,302.5574232959058,311.87920241578803,1436,52.59901846432971,197,75544.5366257117
0,300.5,311.9,1887,21.7,56,40947.9
0,299.43607862078017,309.6668138793839,1446,37.09415433185837,216,53635.83093681693
0,300.5,310.6,1448,46.3,173,67042.4
0,300.76763657563606,310.0952350731662,1370,48.734282087799436,197,66788.35483097214
1,298.0,308.1,1339,51.6,197,69092.40000000001
0,298.2,308.3,1805,31.6,96,57038.0
1,300.7,310.8,1469,46.4,75,68161.59999999999
1,300.7,310.37012647393124,1362,65.3,173,88942.2370428833
0,300.8051057265968,310.43941464747377,1405,62.29925220133492,181,87526.24755061508
0,301.5206758396139,310.79265048751773,1329,52.12863781146966,130,69254.58498407384
0,299.0,310.1,1447,42.8,104,61931.6
0,297.3192885913558,308.2814054197048,1373,58.35786577406743,203,79969.62972712248
0,303.08073687498165,311.245326374967,1371,54.33229474999267,102,74491.10648075191
0,299.59764460331803,310.58740906364983,1349,57.77533194188021,194,77958.72060325167
0,297.6,309.1,1449,49.1,174,71145.90000000001
0,297.1,307.8,1477,36.6,177,54058.200000000004
0,299.50476174035174,309.7857147789448,1705,28.158094613336544,196,47994.61845656444
0,301.49385159628025,312.4,1446,59.824019056988064,101,86510.45563003304
2,297.6,308.6,1463,46.7,85,68322.1
0,301.12605318649236,310.1278450252017,1367,52.77544795967732,178,72180.85481797278
1,300.8,311.2,1434,39.1,82,56069.4
0,302.7,312.0,1828,24.0,63,43872.0
2,297.0,307.9,1846,27.3,179,50395.8
0,301.5,310.5,1380,48.7,160,67206.0
0,301.68344086302795,310.2530170797844,1343,51.56867805318963,171,69276.48263104814
1,302.9,312.2,1292,54.4,136,70284.8
0,300.324080737668,310.96173122204095,1367,53.880247317434424,184,73696.48486654424
2,299.0,308.5,1623,33.5,154,54370.5
0,302.5084634584731,310.7723089723154,1363,54.709613784605736,148,74612.65340455118
0,300.9421332031076,310.71261049547286,1362,48.579080725743346,158,66165.06399609323
0,297.3,308.4,1472,41.3,67,60793.6
1,299.92740551884503,310.86764047153025,1690,28.975801839615013,207,48978.10383416977
0,298.2,308.9,1737,25.5,26,44293.5
0,303.17963845880723,311.4594412545203,1356,51.26059161286086,186,69546.88869322375
0,300.9218646303212,311.0065281204879,1370,55.991191610654724,205,76744.98633327858
1,302.34383787660187,311.9,1362,51.56986489716823,136,70211.49860497384
0,302.98869037517693,311.2790078085574,1331,50.24190460028308,99,66889.68910372407
0,302.96543385582396,311.56996206901056,1267,58.05089299897416,182,73549.53014086207
0,302.9237431944538,310.88795428821425,1314,63.00701848960081,78,82786.10683198222
0,298.59033146725943,309.54932906802156,1355,53.23733226700538,212,72174.5137740992
0,300.5231462029442,309.80609110603797,1378,54.20121822120759,206,74742.81843292955
0,298.6094755675917,308.9176045451532,1436,41.68374204487696,218,59742.646704542945
0,300.70856300665315,310.0714274333315,1365,52.86571610666958,184,72178.6770989266
1,299.0,308.4,1535,47.5,163,72912.5
0,303.7,312.4,1404,46.6,119,65426.4
0,303.1,311.3,1336,52.6,172,70273.6
0,302.4484941104562,310.38082351742696,1357,51.81425873244494,140,70312.62339359969
0,300.4,311.6,1517,39.0,45,59163.0
0,302.4,311.3,1392,50.5,51,70296.0
0,296.3,307.2,1291,58.6,29,75652.6
0,303.5,312.4,1503,36.5,191,54859.5
1,301.0,311.2,1394,41.3,16,57572.2
1,299.52171916378705,310.08558492783095,1426,45.63303149827224,36,65061.21414895034
0,296.7,308.0,1535,36.8,210,56487.99999999999
0,302.1311248927692,310.6185414879487,1360,47.41920872651291,171,64468.76239097739
0,300.4,309.7,1692,27.4,115,46360.799999999996
0,302.51671052852646,310.6167105285265,1370,45.7848803843829,135,62762.58549160852
0,301.4570373674607,310.5797912679896,1374,53.21137695026447,211,73145.18090888679
1,300.8,309.7,1482,39.0,171,57798.0
0,299.8,309.4,1633,27.5,29,44907.5
0,302.1,310.7,1465,40.7,13,59625.50000000001
0,301.0,310.0,1480,43.5,21,64380.0
0,297.5,308.4,1723,27.3,67,47037.9
0,301.9929603536898,310.5394405305347,1289,62.61407929262037,58,80753.73501311957
